host_response_rate,host_is_superhost,host_identity_verified,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,check_in_24h,air_conditioning,high_end_electronics,bbq,balcony,nature_and_views,bed_linen,breakfast,tv,coffee_machine,cooking_basics,washers,elevator,gym,child_friendly,parking,outdoor_space,host_greeting,hot_tub_sauna_or_pool,internet,long_term_stays,pets_allowed,private_entrance,secure,self_check_in,smoking_allowed,accessible,event_suitable
97,False,True,80202,39.74516,-104.99786,Apartment,Entire home/apt,4,2,2,2,100.0,300.0,75.0,1,0.0,30,0,95,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.16,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
100,False,False,80211,39.75183,-105.02758,House,Entire home/apt,4,1,2,2,105.0,350.0,75.0,2,20.0,1,0,97,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,5.98,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
97,True,True,80202,39.751059999999995,-105.00011,Apartment,Entire home/apt,4,2,2,2,295.0,0.0,125.0,4,0.0,90,89,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.13,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
100,True,True,80211,39.75535,-105.03431,House,Entire home/apt,6,1,3,3,190.0,0.0,75.0,6,100.0,2,21,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,3.72,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
94,False,False,80205,39.7477,-104.96067,Apartment,Entire home/apt,2,1,1,1,59.0,0.0,75.0,2,20.0,30,0,88,9,10.0,10.0,9.0,10.0,9.0,False,strict_14_with_grace_period,6,6,0,0,0.38,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
100,True,True,80211,39.75855,-105.01221000000001,House,Private room,2,1,1,1,65.0,250.0,10.0,2,35.0,1,50,95,10,9.0,10.0,10.0,10.0,10.0,True,moderate,1,0,1,0,7.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0
97,False,True,80221,39.78543,-105.01365,House,Entire home/apt,4,1,3,2,209.0,150.0,0.0,2,28.0,2,27,98,10,9.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.52,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0
100,False,True,80211,39.766709999999996,-105.00681000000002,House,Entire home/apt,6,3,2,2,499.0,1000.0,150.0,1,0.0,2,0,99,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.91,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
100,True,True,80218,39.74477,-104.97612,House,Entire home/apt,4,1,1,1,115.0,100.0,65.0,2,10.0,3,57,99,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,3.39,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
100,True,True,80211,39.761140000000005,-105.00816999999999,House,Entire home/apt,6,2,2,2,199.0,0.0,125.0,2,20.0,2,11,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,2.21,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0
97,False,True,80206,39.734120000000004,-104.95371999999999,House,Entire home/apt,4,2,3,1,116.0,200.0,90.0,1,0.0,3,0,96,9,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,0.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0
100,True,True,80205,39.76314,-104.97355,House,Entire home/apt,4,2,2,2,151.0,0.0,75.0,4,75.0,1,64,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,5.78,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
100,True,True,80205,39.767140000000005,-104.95976,House,Private room,2,1,1,1,79.0,0.0,0.0,1,0.0,3,22,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,0,1,0,3.1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0
100,True,True,80205,39.74848,-104.97018999999999,Apartment,Entire home/apt,2,1,1,0,129.0,0.0,50.0,1,0.0,2,29,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,3,3,0,0,6.79,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0
100,False,True,80211,39.766290000000005,-105.00891999999999,House,Entire home/apt,6,2,3,3,275.0,0.0,150.0,1,0.0,2,84,96,10,9.0,10.0,10.0,9.0,10.0,False,moderate,1,1,0,0,0.5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
100,True,True,80211,39.76919,-105.02003,House,Entire home/apt,14,3,4,7,550.0,1000.0,250.0,12,35.0,2,90,99,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,4,4,0,0,1.36,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0
100,True,True,80202,39.75108,-104.99622,Apartment,Private room,2,1,1,1,76.0,0.0,20.0,1,0.0,1,14,97,10,10.0,10.0,10.0,10.0,9.0,True,moderate,2,1,1,0,5.1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
97,False,False,80221,39.79003,-105.02103000000001,House,Entire home/apt,2,1,1,1,110.0,300.0,39.0,2,25.0,3,0,97,10,10.0,10.0,10.0,10.0,9.0,True,moderate,1,1,0,0,1.05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
100,False,True,80210,39.76171,-105.02037,House,Entire home/apt,2,1,1,1,126.0,100.0,225.0,2,5.0,30,28,98,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,2,2,0,0,2.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
100,False,True,80206,39.734609999999996,-104.9613,House,Entire home/apt,8,3,4,5,215.0,1500.0,150.0,6,20.0,30,90,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,2,2,0,0,0.06,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0
90,False,False,80203,39.740120000000005,-104.98369,Apartment,Entire home/apt,3,1,1,1,99.0,150.0,80.0,2,10.0,1,55,95,10,10.0,9.0,10.0,9.0,9.0,False,strict_14_with_grace_period,1,1,0,0,4.71,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0
97,False,True,80211,39.7644,-105.01847,House,Entire home/apt,3,1,1,1,175.0,0.0,100.0,1,0.0,3,0,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.02,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
100,True,True,80211,39.75789,-104.97391,House,Entire home/apt,7,2,2,2,150.0,0.0,75.0,4,50.0,2,0,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,3,1,2,0,1.19,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
90,True,True,80222,39.66897,-104.91663,House,Entire home/apt,12,2,4,4,51.0,800.0,42.0,1,25.0,1,89,96,10,10.0,10.0,10.0,10.0,9.0,False,moderate,1,1,0,0,0.84,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0
100,False,True,80211,39.76939,-105.00211999999999,House,Entire home/apt,2,1,1,1,100.0,0.0,0.0,1,0.0,2,19,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,4.95,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
80,True,True,80211,39.76924,-105.01527,House,Entire home/apt,8,3,3,3,222.0,350.0,100.0,6,15.0,4,0,100,10,9.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,2,1,1,0,0.1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
100,True,True,80205,39.76941,-104.96592,House,Private room,2,1,1,1,79.0,0.0,20.0,2,35.0,1,70,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,2,0,2,0,4.53,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
97,False,True,80212,39.75475,-105.04871999999999,House,Entire home/apt,4,2,2,2,165.0,2500.0,90.0,2,50.0,30,0,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
100,True,True,80205,39.76585,-104.97613,House,Entire home/apt,10,3,3,4,400.0,500.0,120.0,1,0.0,1,89,97,10,9.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,2.22,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0
100,False,False,80218,39.737629999999996,-104.97506000000001,Apartment,Entire home/apt,4,1,1,2,105.0,200.0,0.0,2,10.0,1,55,93,10,9.0,10.0,10.0,10.0,9.0,True,moderate,2,2,0,0,9.18,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0
100,True,True,80212,39.77937,-105.04932,House,Private room,2,1,1,0,115.0,150.0,60.0,2,35.0,2,0,97,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,0,1,0,0.92,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
90,False,True,80212,39.77967,-105.03958999999999,Apartment,Entire home/apt,3,1,1,1,125.0,300.0,75.0,1,0.0,1,57,87,10,10.0,9.0,8.0,9.0,9.0,False,flexible,7,7,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
97,False,True,80204,39.72269,-104.99521999999999,House,Private room,5,1,1,2,89.0,0.0,15.0,2,9.0,1,0,89,9,8.0,10.0,10.0,9.0,9.0,False,moderate,1,0,1,0,0.71,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
100,True,True,80231,39.66107,-104.89098,House,Private room,4,1,2,3,49.0,0.0,0.0,3,15.0,1,77,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,0,1,0,11.0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
100,True,True,80205,39.749790000000004,-104.97188999999999,House,Entire home/apt,8,3,4,0,599.0,250.0,155.0,1,0.0,3,61,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,3,3,0,0,2.34,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1
100,True,True,80211,39.75985,-105.01683999999999,House,Entire home/apt,5,1,2,2,139.0,0.0,55.0,2,10.0,1,0,96,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,9.16,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
100,True,True,80212,39.755959999999995,-105.03952,House,Entire home/apt,4,1,2,2,98.0,0.0,40.0,4,0.0,1,18,97,10,9.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,3.21,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
97,False,True,80203,39.72975,-104.98163000000001,Apartment,Entire home/apt,2,1,1,1,114.0,0.0,0.0,1,0.0,2,0,92,10,9.0,10.0,9.0,10.0,10.0,False,flexible,1,1,0,0,0.12,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,False,True,80210,39.69475,-104.98092,House,Entire home/apt,6,2,3,3,234.0,400.0,70.0,4,10.0,3,9,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.98,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0
100,False,True,80205,39.75185,-104.96973999999999,Apartment,Entire home/apt,2,1,1,1,99.0,300.0,35.0,2,20.0,1,82,96,10,10.0,10.0,10.0,10.0,9.0,False,moderate,2,2,0,0,7.45,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
100,True,True,80210,39.673759999999994,-104.96593999999999,Apartment,Private room,2,1,1,2,65.0,0.0,10.0,1,10.0,2,44,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,0,1,0,2.73,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
100,True,True,80220,39.74095,-104.93941000000001,Apartment,Entire home/apt,4,1,2,2,69.0,500.0,150.0,4,0.0,30,0,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,2,1,1,0,1.13,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
100,True,True,80210,39.67042,-104.98438,House,Entire home/apt,6,1,2,3,159.0,200.0,85.0,4,0.0,30,43,97,10,10.0,10.0,10.0,9.0,10.0,False,moderate,10,6,4,0,1.0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
97,False,True,80211,39.75442,-105.03403999999999,House,Private room,2,1,1,1,59.0,0.0,25.0,1,0.0,1,0,94,10,9.0,10.0,10.0,10.0,9.0,False,flexible,1,0,1,0,0.32,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
100,True,True,80202,39.75142,-104.99529,Apartment,Entire home/apt,8,1,2,2,168.0,0.0,65.0,4,0.0,1,4,96,9,9.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,2,1,1,0,0.47,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
97,False,False,80202,39.75431,-105.00608000000001,Apartment,Entire home/apt,2,2,2,1,120.0,0.0,20.0,1,0.0,1,0,100,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,0.04,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
100,True,False,80204,39.73225,-104.98892,House,Entire home/apt,14,2,5,8,199.0,299.0,170.0,8,0.0,1,57,96,10,10.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,1,1,0,0,4.48,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
100,True,True,80211,39.76465,-105.02155,House,Entire home/apt,2,1,1,2,100.0,0.0,0.0,1,0.0,2,84,94,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.84,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
97,False,False,80203,39.73114,-104.98069,Apartment,Entire home/apt,3,1,1,1,69.0,0.0,0.0,1,0.0,3,0,80,8,8.0,8.0,6.0,6.0,8.0,False,moderate,1,1,0,0,0.02,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97,False,False,80211,39.7584,-105.01601000000001,Apartment,Entire home/apt,2,1,1,1,100.0,100.0,20.0,1,0.0,1,0,97,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,0.14,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1
100,False,True,80220,39.74606,-104.92298000000001,Apartment,Entire home/apt,2,1,1,1,95.0,250.0,45.0,2,15.0,2,48,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.99,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0
100,True,True,80249,39.7809,-104.7551,Apartment,Entire home/apt,4,1,1,2,65.0,250.0,90.0,2,15.0,28,40,98,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.43,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
100,False,True,80223,39.72061,-104.99436999999999,House,Entire home/apt,3,2,2,2,98.0,250.0,70.0,1,0.0,4,53,97,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.12,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
100,True,True,80218,39.735009999999996,-104.97173000000001,Apartment,Entire home/apt,2,1,1,1,95.0,0.0,40.0,2,50.0,2,89,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,2,2,0,0,4.67,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0
100,True,True,80209,39.7142,-104.98695,Apartment,Entire home/apt,4,1,2,2,125.0,400.0,90.0,4,40.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,3,3,0,0,3.81,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0
100,True,True,80218,39.72927,-104.97457,Apartment,Entire home/apt,4,1,1,2,100.0,150.0,115.0,1,0.0,30,19,96,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,1.26,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
100,True,True,80203,39.73963,-104.97986999999999,Apartment,Entire home/apt,2,1,0,1,110.0,250.0,150.0,1,0.0,30,59,92,9,10.0,10.0,10.0,9.0,9.0,False,moderate,1,1,0,0,2.65,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
80,True,True,80211,39.76925,-105.01645,House,Private room,3,2,1,1,68.0,0.0,15.0,2,15.0,1,88,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,2,1,1,0,2.74,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
100,False,False,80218,39.735409999999995,-104.97823999999999,Apartment,Entire home/apt,4,1,2,2,125.0,0.0,49.0,2,5.0,1,31,94,9,9.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,1,1,0,0,7.17,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
100,True,True,80219,39.71972,-105.0519,House,Private room,2,1,1,1,37.0,100.0,10.0,2,0.0,2,87,96,10,10.0,10.0,10.0,10.0,10.0,False,moderate,2,0,2,0,3.17,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
100,True,True,80219,39.720079999999996,-105.05228000000001,House,Private room,2,1,1,1,35.0,95.0,10.0,2,0.0,2,86,95,10,9.0,10.0,10.0,9.0,10.0,False,moderate,2,0,2,0,3.84,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
100,False,True,80227,39.665,-105.06226000000001,House,Private room,1,1,1,1,35.0,100.0,30.0,2,10.0,3,82,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,2,0,2,0,0.35,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
100,True,True,80211,39.77408,-105.01205,House,Private room,2,1,1,1,49.0,0.0,25.0,1,0.0,2,84,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,2,0,2,0,5.7,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1
100,False,True,80203,39.72295,-104.98606000000001,House,Entire home/apt,7,1,2,3,165.0,0.0,50.0,4,0.0,2,86,96,10,9.0,10.0,10.0,10.0,10.0,True,moderate,2,2,0,0,3.59,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1
100,True,True,80211,39.74982,-105.02821000000002,House,Entire home/apt,8,2,4,4,179.0,500.0,155.0,1,0.0,30,90,98,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,3,3,0,0,0.26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1
100,True,False,80212,39.76343,-105.04005,Apartment,Private room,4,1,1,2,60.0,100.0,40.0,2,10.0,1,87,95,10,10.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,1,0,1,0,4.99,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
97,False,False,80237,39.6368,-104.88621,House,Entire home/apt,6,3,3,3,350.0,3000.0,150.0,1,0.0,30,58,80,10,10.0,4.0,6.0,10.0,10.0,True,flexible,1,1,0,0,0.03,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
97,False,True,80211,39.753240000000005,-105.02313999999998,Apartment,Entire home/apt,2,1,1,1,100.0,0.0,0.0,1,0.0,1,0,80,8,6.0,10.0,10.0,10.0,8.0,False,flexible,1,1,0,0,0.02,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,False,True,80204,39.729079999999996,-105.00118,House,Entire home/apt,8,2,3,4,154.0,149.0,99.0,4,12.0,3,46,95,9,8.0,9.0,9.0,9.0,9.0,True,moderate,1,1,0,0,5.06,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
100,True,True,80211,39.77214,-105.03283,House,Private room,2,1,1,0,75.0,150.0,20.0,1,0.0,1,0,96,10,10.0,10.0,10.0,10.0,10.0,False,flexible,2,1,1,0,0.53,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0
100,False,True,80204,39.72885,-105.00116000000001,House,Private room,2,1,1,1,60.0,100.0,50.0,2,25.0,2,61,97,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,0,1,0,2.39,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0
100,True,False,80211,39.76307,-105.00703999999999,House,Entire home/apt,4,1,1,2,79.0,150.0,49.0,2,25.0,1,69,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,7.23,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0
100,True,True,80209,39.70913,-104.98061000000001,Apartment,Entire home/apt,4,1,2,2,130.0,300.0,50.0,4,15.0,2,81,97,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,1.72,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
97,False,True,80249,39.78845,-104.74144,House,Private room,2,1,1,1,70.0,0.0,75.0,2,50.0,30,90,98,10,10.0,10.0,10.0,10.0,10.0,False,flexible,2,0,2,0,0.19,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
100,True,True,80205,39.753040000000006,-104.96218,Apartment,Entire home/apt,4,1,1,2,80.0,100.0,40.0,4,40.0,2,78,96,10,10.0,10.0,10.0,10.0,10.0,True,moderate,2,2,0,0,6.65,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0
100,True,True,80212,39.75229,-105.03663999999999,House,Private room,2,1,1,1,199.0,500.0,65.0,2,50.0,1,90,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,2,1,1,0,1.16,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
100,False,False,80206,39.73471,-104.94383,House,Private room,2,1,1,1,38.0,0.0,50.0,1,10.0,31,30,96,10,9.0,10.0,10.0,9.0,10.0,False,moderate,3,0,3,0,0.18,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
97,False,False,80202,39.75493,-105.00866,Apartment,Entire home/apt,2,1,1,2,100.0,250.0,100.0,1,0.0,65,67,100,10,10.0,10.0,10.0,10.0,9.0,False,strict_14_with_grace_period,1,1,0,0,0.18,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
100,True,False,80202,39.74734,-104.99645,Apartment,Private room,1,1,1,1,93.0,0.0,0.0,1,0.0,3,69,99,10,10.0,10.0,10.0,10.0,10.0,True,flexible,2,1,1,0,4.27,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
88,True,True,80209,39.71349,-104.9856,House,Entire home/apt,10,2,4,5,225.0,0.0,125.0,1,0.0,1,1,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,0.7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
100,True,True,80205,39.75254,-104.96983999999999,Apartment,Entire home/apt,3,1,1,1,125.0,200.0,80.0,3,25.0,2,39,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,2.65,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0
100,False,True,80205,39.76102,-104.96816000000001,Apartment,Entire home/apt,2,1,1,2,135.0,0.0,40.0,2,15.0,1,85,93,9,9.0,10.0,9.0,9.0,9.0,True,moderate,2,2,0,0,4.75,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0
100,True,True,80238,39.759240000000005,-104.88371000000001,House,Private room,2,1,1,1,60.0,100.0,20.0,2,20.0,2,77,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,0,1,0,3.08,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0
