date,host_response_rate,host_is_superhost,host_identity_verified,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,check_in_24h,air_conditioning,high_end_electronics,bbq,balcony,nature_and_views,bed_linen,breakfast,tv,coffee_machine,cooking_basics,washers,elevator,gym,child_friendly,parking,outdoor_space,host_greeting,hot_tub_sauna_or_pool,internet,long_term_stays,pets_allowed,private_entrance,secure,self_check_in,smoking_allowed,accessible,event_suitable
2017-09-15,82,True,False,80207,39.76537,-104.90665,House,Entire home/apt,5,1,2,2,85.0,0.0,55.0,1,0.0,1,56,97,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,6.91,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0
2011-04-06,100,True,True,80207,39.74955,-104.93238999999998,House,Private room,2,1,1,1,90.0,0.0,13.0,2,0.0,1,0,98,10,10.0,10.0,10.0,10.0,10.0,True,flexible,2,0,2,0,1.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
2016-08-09,97,False,False,80216,39.7672,-104.98321,Apartment,Entire home/apt,2,1,1,1,85.0,0.0,80.0,1,0.0,2,0,100,10,9.0,9.0,10.0,10.0,10.0,True,flexible,1,1,0,0,0.44,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2015-02-20,97,False,False,80203,39.73508,-104.9849,Apartment,Entire home/apt,2,1,1,1,125.0,0.0,50.0,1,0.0,1,0,90,10,10.0,10.0,10.0,10.0,9.0,False,flexible,1,1,0,0,0.05,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2019-05-14,100,True,False,80202,39.75411,-105.00062,Apartment,Entire home/apt,2,1,1,1,185.0,0.0,75.0,1,0.0,2,12,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,17,17,0,0,3.0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2016-12-01,100,False,False,80202,39.75421,-105.00793,Apartment,Entire home/apt,2,1,1,1,89.0,350.0,200.0,1,0.0,28,0,100,10,10.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,1,1,0,0,0.23,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2017-02-01,100,False,True,80205,39.75543,-104.99143,Apartment,Entire home/apt,4,1,1,2,1004.0,0.0,110.0,4,0.0,1,49,90,10,9.0,10.0,9.0,10.0,9.0,True,strict_14_with_grace_period,19,19,0,0,0.18,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-04-12,97,False,True,80203,39.74597,-104.97936,Apartment,Private room,2,1,1,1,115.0,0.0,25.0,1,0.0,2,0,90,9,9.0,9.0,9.0,10.0,9.0,True,strict_14_with_grace_period,1,0,1,0,0.17,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
2015-02-19,70,False,False,80219,39.674,-105.04023,House,Entire home/apt,4,1,2,2,130.0,0.0,50.0,2,25.0,2,55,97,9,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,1.41,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2018-12-04,98,False,False,80204,39.74058,-105.04481,Apartment,Entire home/apt,4,1,1,2,77.0,0.0,50.0,1,0.0,1,75,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,121,121,0,0,4.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2013-04-15,100,False,False,80207,39.76275,-104.91949,House,Private room,2,1,1,1,65.0,0.0,15.0,2,15.0,1,82,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,0,1,0,1.64,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2012-11-28,100,True,True,80205,39.75716,-104.98161,House,Entire home/apt,7,3,3,3,400.0,500.0,185.0,1,0.0,1,21,100,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,2,2,0,0,3.13,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2014-04-07,97,False,True,80221,39.78437,-105.03566,House,Entire home/apt,4,2,2,1,250.0,0.0,70.0,1,0.0,3,25,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,2,2,0,0,0.27,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0
2016-08-18,100,False,True,80211,39.7612,-105.02751,House,Private room,2,1,1,1,35.0,0.0,10.0,1,0.0,1,53,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,3,0,3,0,4.83,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2014-07-23,100,True,False,80209,39.71638,-104.98629,House,Entire home/apt,6,1,2,2,150.0,200.0,35.0,4,10.0,2,52,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,4.94,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0
2017-09-20,87,False,True,80211,39.75848,-105.0131,Apartment,Entire home/apt,4,1,1,1,280.0,0.0,57.0,1,0.0,2,67,100,10,10.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,35,35,0,0,0.18,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-07-01,100,False,True,80206,39.7419,-104.96082,Apartment,Entire home/apt,4,1,1,2,95.0,0.0,0.0,1,0.0,3,30,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,3.14,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
2012-04-29,100,False,True,80231,39.66661,-104.89685,House,Entire home/apt,6,3,3,3,200.0,250.0,100.0,4,50.0,3,69,100,10,10.0,10.0,10.0,10.0,10.0,False,flexible,4,1,3,0,1.01,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1
2016-07-01,97,False,False,80210,39.67628,-104.95828,Apartment,Entire home/apt,5,2,2,2,110.0,0.0,25.0,4,20.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,0.38,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1
2014-11-06,100,True,True,80211,39.76327,-105.01023,House,Private room,2,1,1,1,85.0,800.0,64.0,1,15.0,2,90,96,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,8,7,1,0,1.33,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
2016-10-25,100,True,False,80206,39.73783,-104.9641,Apartment,Entire home/apt,7,1,2,4,129.0,250.0,98.0,1,0.0,2,52,97,10,9.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,2,2,0,0,2.34,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
2015-09-14,100,False,True,80238,39.76643,-104.89052,House,Entire home/apt,6,2,3,4,144.0,0.0,100.0,1,0.0,5,60,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.71,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
2015-05-31,97,False,False,80205,39.76671,-104.94453,House,Private room,4,1,2,2,90.0,0.0,35.0,2,12.0,1,0,99,10,10.0,10.0,10.0,10.0,10.0,False,flexible,2,1,1,0,0.37,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
2015-10-24,100,False,True,80205,39.75468,-104.9662,House,Entire home/apt,2,1,1,1,65.0,100.0,50.0,1,0.0,1,63,92,9,9.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,1,1,0,0,4.15,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
2015-05-17,100,True,False,80224,39.71023,-104.91499,House,Hotel room,2,1,1,1,50.0,5000.0,20.0,1,5.0,1,84,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,3,0,1,0,2.24,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
2014-01-17,100,True,True,80220,39.7404,-104.90339,House,Private room,2,1,1,1,50.0,0.0,0.0,1,15.0,30,76,97,10,10.0,10.0,10.0,10.0,10.0,False,flexible,3,0,3,0,6.31,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0
2013-11-12,100,True,True,80209,39.71514000000001,-104.98667,Apartment,Entire home/apt,2,1,1,1,99.0,250.0,55.0,1,0.0,1,0,99,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,3,3,0,0,6.57,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0
2014-12-01,97,False,True,80202,39.75688,-105.00193,Apartment,Entire home/apt,6,2,2,2,150.0,0.0,125.0,6,65.0,3,0,100,10,8.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,0.41,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2018-08-27,100,True,True,80206,39.73345,-104.94223999999998,Apartment,Entire home/apt,2,1,0,1,65.0,0.0,25.0,2,25.0,1,57,96,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,7.58,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2014-07-31,100,False,True,80205,39.76051,-104.9784,House,Entire home/apt,2,1,1,1,107.0,500.0,75.0,1,0.0,2,56,98,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.66,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
2016-09-09,100,False,False,80220,39.72992,-104.91387,House,Entire home/apt,6,2,3,3,199.0,300.0,100.0,1,0.0,3,0,95,10,9.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,1.51,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
2016-11-01,100,True,False,80205,39.74812,-104.97199,House,Entire home/apt,16,5,8,11,400.0,0.0,350.0,4,50.0,2,77,97,10,9.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,1,1,0,0,1.75,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1
2018-11-01,100,True,False,80202,39.75465,-105.00579,Apartment,Entire home/apt,2,1,1,1,155.0,250.0,45.0,1,0.0,1,65,99,10,10.0,10.0,10.0,10.0,10.0,True,flexible,2,2,0,0,4.05,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
2019-10-02,90,False,False,80205,39.7631,-104.9501,House,Entire home/apt,4,1,2,2,75.0,0.0,45.0,1,0.0,2,10,100,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
2018-12-04,98,False,False,80211,39.77177,-105.00003,Apartment,Entire home/apt,6,1,2,3,134.0,0.0,65.0,1,0.0,1,85,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,121,121,0,0,0.94,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2014-12-26,100,False,True,80206,39.73749,-104.9452,House,Private room,4,2,1,2,31.0,0.0,20.0,1,15.0,1,89,88,9,8.0,9.0,9.0,9.0,9.0,False,strict_14_with_grace_period,17,1,14,2,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
2019-03-31,100,True,False,80214,39.74281,-105.0531,Apartment,Entire home/apt,8,1,3,4,150.0,0.0,90.0,1,0.0,1,72,100,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,0.79,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1
2012-03-04,100,False,False,80204,39.74286,-105.02677,House,Entire home/apt,4,1,1,1,75.0,100.0,50.0,1,0.0,2,2,100,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,4,3,1,0,5.0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
2019-05-14,100,True,False,80202,39.75556,-105.00026,Apartment,Entire home/apt,2,1,1,1,185.0,0.0,75.0,2,0.0,1,3,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,17,17,0,0,1.0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2013-09-05,99,False,False,80249,39.77965,-104.76904,House,Private room,3,1,1,1,35.0,0.0,20.0,1,10.0,1,89,20,2,4.0,2.0,2.0,6.0,2.0,True,strict_14_with_grace_period,6,3,3,0,1.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2015-09-30,100,False,True,80221,39.78926,-105.0066,House,Entire home/apt,5,1,2,2,80.0,0.0,60.0,4,10.0,1,28,100,10,10.0,10.0,10.0,10.0,10.0,True,flexible,1,1,0,0,1.33,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0
2014-04-16,97,False,True,80218,39.73092000000001,-104.97589,House,Entire home/apt,2,1,0,1,75.0,200.0,75.0,1,0.0,2,0,90,10,10.0,9.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2015-06-03,100,False,True,80210,39.68357,-104.98501,House,Entire home/apt,2,1,1,1,150.0,0.0,25.0,1,0.0,1,7,100,10,10.0,10.0,10.0,10.0,10.0,False,moderate,2,1,1,0,1.97,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
2015-07-14,100,True,False,80211,39.76845,-105.0004,House,Entire home/apt,4,1,2,2,119.0,0.0,60.0,1,0.0,2,0,97,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,4.84,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
2015-06-19,97,True,True,80218,39.71731,-104.97738,Apartment,Entire home/apt,4,1,1,2,80.0,0.0,95.0,2,10.0,1,0,98,10,9.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,2.66,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0
2015-12-06,70,False,False,80224,39.65551,-104.9061,Apartment,Entire home/apt,4,2,2,2,100.0,100.0,125.0,4,10.0,2,84,100,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,1.76,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2013-10-12,100,True,True,80211,39.77098,-105.00217,House,Entire home/apt,4,1,2,2,90.0,250.0,35.0,2,0.0,3,0,100,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,1,1,0,0,0.64,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
2016-03-24,100,True,False,80212,39.75821,-105.03785,House,Entire home/apt,8,2,4,5,300.0,0.0,150.0,8,100.0,3,0,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,2,2,0,0,0.37,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0
2017-05-21,100,False,False,80209,39.71451,-104.98746,Apartment,Entire home/apt,2,1,0,1,130.0,200.0,65.0,1,0.0,3,63,93,10,10.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,2,2,0,0,2.1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2015-12-03,97,False,False,80246,39.70316,-104.93162,Apartment,Entire home/apt,3,1,1,1,75.0,150.0,30.0,3,30.0,1,0,90,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,0.04,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
2016-12-22,100,True,True,80210,39.67361,-104.9732,House,Private room,2,1,1,1,70.0,0.0,20.0,1,0.0,2,76,99,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,0,1,0,3.36,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2016-02-08,98,True,True,80204,39.73023,-105.04002,Apartment,Entire home/apt,4,1,1,2,40.0,100.0,25.0,4,10.0,1,24,96,9,10.0,9.0,10.0,9.0,10.0,True,flexible,1,1,0,0,9.69,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0
2018-04-16,100,True,False,80211,39.7776,-105.01761,Apartment,Entire home/apt,2,1,1,1,75.0,0.0,40.0,2,15.0,1,0,98,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,4.63,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
2018-03-06,100,True,False,80220,39.73961,-104.9278,House,Entire home/apt,2,1,1,1,95.0,200.0,30.0,2,50.0,1,71,99,10,10.0,10.0,10.0,10.0,10.0,False,moderate,1,1,0,0,3.26,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0
2016-06-29,100,True,True,80211,39.74886,-105.03037,House,Entire home/apt,6,3,3,3,217.0,0.0,89.0,1,0.0,4,62,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,2.05,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2016-01-22,100,False,False,80205,39.75559000000001,-104.97183,House,Entire home/apt,6,2,2,2,135.0,0.0,100.0,4,25.0,1,1,98,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,2.36,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
2019-07-19,100,True,False,80202,39.74547000000001,-104.99158,Apartment,Entire home/apt,6,1,1,2,83.0,0.0,136.0,1,54.0,1,81,98,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,3,3,0,0,4.82,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2019-01-25,91,False,False,80211,39.7549,-105.03043999999998,House,Entire home/apt,8,2,3,4,179.0,500.0,190.0,6,10.0,1,74,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,1.38,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2016-09-26,100,False,False,80218,39.73468,-104.97633,Apartment,Entire home/apt,2,1,1,1,99.0,0.0,85.0,1,0.0,2,66,90,10,9.0,10.0,10.0,10.0,9.0,True,strict_14_with_grace_period,1,1,0,0,4.1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
2016-05-27,100,True,True,80249,39.77579,-104.75168,Apartment,Entire home/apt,9,1,2,4,150.0,250.0,45.0,3,15.0,1,51,100,10,10.0,10.0,10.0,10.0,10.0,False,flexible,1,1,0,0,11.71,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
2015-06-21,100,True,False,80224,39.69898,-104.90932,Apartment,Private room,4,1,2,2,60.0,175.0,30.0,2,8.0,2,0,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,5,1,4,0,0.72,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
2014-09-13,50,False,True,80211,39.77427,-105.03377,House,Entire home/apt,8,2,4,4,400.0,500.0,100.0,1,0.0,2,1,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.14,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
2019-02-10,100,True,False,80220,39.73824000000001,-104.9072,House,Entire home/apt,5,1,2,3,125.0,0.0,50.0,1,0.0,3,26,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,5.02,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0
2016-12-19,100,True,False,80206,39.74315,-104.96274,House,Entire home/apt,16,2,6,6,199.0,500.0,350.0,16,100.0,1,78,96,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,2.36,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0
2019-08-19,100,False,False,80239,39.79303,-104.83494,House,Entire home/apt,8,1,2,2,120.0,0.0,20.0,3,10.0,1,62,96,10,9.0,10.0,10.0,10.0,9.0,True,moderate,1,1,0,0,6.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
2018-12-04,98,False,False,80211,39.75471,-105.02647,Apartment,Entire home/apt,4,1,1,2,90.0,0.0,45.0,1,0.0,1,77,91,9,9.0,10.0,10.0,9.0,9.0,True,moderate,121,121,0,0,9.07,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2014-03-19,100,True,True,80223,39.69529,-105.01719,Apartment,Entire home/apt,4,1,1,1,48.0,0.0,15.0,1,10.0,2,55,99,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,1,0,0,8.55,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0
2013-04-19,100,True,False,80206,39.73732,-104.95613,Apartment,Entire home/apt,4,1,1,3,69.0,1149.0,149.0,2,29.0,3,67,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,4,4,0,0,1.71,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0
2016-10-19,100,False,False,80204,39.73276,-104.9911,House,Entire home/apt,8,3,3,3,359.0,500.0,150.0,1,0.0,3,55,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.61,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
2011-12-28,100,True,True,80223,39.72258,-104.9958,House,Private room,2,1,1,1,75.0,0.0,5.0,1,0.0,2,15,100,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,0,1,0,3.17,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2017-06-07,97,False,False,80206,39.73606,-104.96284,Apartment,Entire home/apt,4,1,0,3,69.0,100.0,125.0,2,15.0,30,59,91,9,9.0,10.0,9.0,10.0,9.0,True,strict_14_with_grace_period,3,3,0,0,5.32,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0
2014-05-24,43,False,False,80218,39.73078,-104.97818,House,Entire home/apt,4,1,2,2,160.0,0.0,100.0,4,25.0,2,49,100,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,1,1,0,0,0.76,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
2019-02-15,100,True,True,80205,39.7535,-104.9799,House,Entire home/apt,6,2,2,3,999.0,250.0,180.0,1,0.0,1,84,95,10,10.0,10.0,9.0,10.0,9.0,True,strict_14_with_grace_period,1,1,0,0,3.53,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2019-05-14,100,True,False,80202,39.75509,-105.00168,Apartment,Entire home/apt,2,1,1,1,185.0,0.0,75.0,1,0.0,1,7,100,10,10.0,10.0,10.0,10.0,6.0,False,moderate,17,17,0,0,0.86,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
2018-12-04,98,False,False,80211,39.75277,-105.02651000000002,Apartment,Entire home/apt,4,1,1,2,90.0,0.0,40.0,1,0.0,1,0,79,8,8.0,9.0,9.0,9.0,8.0,True,moderate,121,121,0,0,5.71,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2018-11-08,100,True,False,80249,39.78423,-104.75002,House,Private room,5,1,2,2,60.0,200.0,50.0,4,10.0,2,87,95,10,10.0,10.0,10.0,10.0,10.0,True,moderate,1,0,1,0,1.64,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2014-12-04,80,True,True,80202,39.74396,-104.9894,Apartment,Entire home/apt,2,1,1,1,75.0,250.0,80.0,1,0.0,30,88,97,10,10.0,10.0,10.0,10.0,10.0,False,strict_14_with_grace_period,2,2,0,0,0.94,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-11,90,True,False,80237,39.64626,-104.91735,House,Private room,2,1,1,1,40.0,100.0,25.0,2,25.0,1,6,98,10,10.0,10.0,10.0,10.0,10.0,True,moderate,4,0,4,0,3.48,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
2016-05-03,97,False,False,80211,39.76605,-105.01141,House,Entire home/apt,8,1,3,4,99.0,300.0,105.0,1,0.0,2,0,92,9,10.0,10.0,10.0,10.0,9.0,False,strict_14_with_grace_period,1,1,0,0,2.96,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
2013-02-04,100,False,True,80205,39.75682000000001,-104.99103999999998,Apartment,Entire home/apt,4,1,1,2,999.0,0.0,109.0,1,0.0,1,49,96,10,10.0,10.0,10.0,10.0,10.0,True,strict_14_with_grace_period,19,19,0,0,0.33,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
